"speciesKey"	"species"	"decimalLatitude"	"decimalLongitude"	"kingdom"	"phylum"	"class"
"104910"	1311477	"Vespa velutina"	46.34635	3.28381	"Animalia"	"Arthropoda"	"Insecta"
"105136"	1311477	"Vespa velutina"	46.09334	2.80591	"Animalia"	"Arthropoda"	"Insecta"
"105190"	1311477	"Vespa velutina"	45.61302	-0.98819	"Animalia"	"Arthropoda"	"Insecta"
"105444"	1311477	"Vespa velutina"	45.49398	0.67611	"Animalia"	"Arthropoda"	"Insecta"
"105618"	1311477	"Vespa velutina"	47.2928	0.0734	"Animalia"	"Arthropoda"	"Insecta"
"105837"	1311477	"Vespa velutina"	45.9565	3.16963	"Animalia"	"Arthropoda"	"Insecta"
"105866"	1311477	"Vespa velutina"	48.02182	2.32962	"Animalia"	"Arthropoda"	"Insecta"
"105919"	1311477	"Vespa velutina"	48.71181	6.21103	"Animalia"	"Arthropoda"	"Insecta"
"105934"	1311477	"Vespa velutina"	45.00895	0.34454	"Animalia"	"Arthropoda"	"Insecta"
"106121"	1311477	"Vespa velutina"	49.92846	2.2731	"Animalia"	"Arthropoda"	"Insecta"
"106197"	1311477	"Vespa velutina"	45.27134	1.76905	"Animalia"	"Arthropoda"	"Insecta"
"106333"	1311477	"Vespa velutina"	47.14505	-1.50611	"Animalia"	"Arthropoda"	"Insecta"
"106593"	1311477	"Vespa velutina"	44.45889	1.40936	"Animalia"	"Arthropoda"	"Insecta"
"106597"	1311477	"Vespa velutina"	44.6837	0.59868	"Animalia"	"Arthropoda"	"Insecta"
"106689"	1311477	"Vespa velutina"	43.61303	3.78565	"Animalia"	"Arthropoda"	"Insecta"
"106742"	1311477	"Vespa velutina"	47.28945	-2.26492	"Animalia"	"Arthropoda"	"Insecta"
"106760"	1311477	"Vespa velutina"	47.75236	-2.687	"Animalia"	"Arthropoda"	"Insecta"
"107049"	1311477	"Vespa velutina"	47.87786	0.81656	"Animalia"	"Arthropoda"	"Insecta"
"107203"	1311477	"Vespa velutina"	47.59985	-2.71378	"Animalia"	"Arthropoda"	"Insecta"
"107230"	1311477	"Vespa velutina"	44.04316	2.89261	"Animalia"	"Arthropoda"	"Insecta"
"107232"	1311477	"Vespa velutina"	48.44562	-4.7682	"Animalia"	"Arthropoda"	"Insecta"
"107272"	1311477	"Vespa velutina"	45.44444	-0.42789	"Animalia"	"Arthropoda"	"Insecta"
"107351"	1311477	"Vespa velutina"	44.32105	-0.57864	"Animalia"	"Arthropoda"	"Insecta"
"107527"	1311477	"Vespa velutina"	44.33322	4.08721	"Animalia"	"Arthropoda"	"Insecta"
"107551"	1311477	"Vespa velutina"	47.36739	0.65008	"Animalia"	"Arthropoda"	"Insecta"
"107808"	1311477	"Vespa velutina"	44.80833	1.20861	"Animalia"	"Arthropoda"	"Insecta"
"107958"	1311477	"Vespa velutina"	43.99785	0.52245	"Animalia"	"Arthropoda"	"Insecta"
"108060"	1311477	"Vespa velutina"	43.2132	6.61903	"Animalia"	"Arthropoda"	"Insecta"
"108146"	1311477	"Vespa velutina"	47.65144	-2.77252	"Animalia"	"Arthropoda"	"Insecta"
"108184"	1311477	"Vespa velutina"	46.71551	4.95699	"Animalia"	"Arthropoda"	"Insecta"
"108339"	1311477	"Vespa velutina"	44.92141	2.4452	"Animalia"	"Arthropoda"	"Insecta"
"108481"	1311477	"Vespa velutina"	44.09166	6.22908	"Animalia"	"Arthropoda"	"Insecta"
"108508"	1311477	"Vespa velutina"	48.67277	-3.0062	"Animalia"	"Arthropoda"	"Insecta"
"108730"	1311477	"Vespa velutina"	48.92566	-0.7186	"Animalia"	"Arthropoda"	"Insecta"
"108791"	1311477	"Vespa velutina"	46.161	-1.16561	"Animalia"	"Arthropoda"	"Insecta"
"108793"	1311477	"Vespa velutina"	47.79242	-0.43607	"Animalia"	"Arthropoda"	"Insecta"
"108809"	1311477	"Vespa velutina"	46.7855	5.39552	"Animalia"	"Arthropoda"	"Insecta"
"108865"	1311477	"Vespa velutina"	47.33573	5.14666	"Animalia"	"Arthropoda"	"Insecta"
"109309"	1311477	"Vespa velutina"	44.65105	-0.47335	"Animalia"	"Arthropoda"	"Insecta"
"109394"	1311477	"Vespa velutina"	49.13118	-0.98238	"Animalia"	"Arthropoda"	"Insecta"
"109440"	1311477	"Vespa velutina"	47.79282	1.08304	"Animalia"	"Arthropoda"	"Insecta"
"109579"	1311477	"Vespa velutina"	45.71727	3.00227	"Animalia"	"Arthropoda"	"Insecta"
"109614"	1311477	"Vespa velutina"	49.66605	3.28382	"Animalia"	"Arthropoda"	"Insecta"
"109619"	1311477	"Vespa velutina"	49.52915	3.55326	"Animalia"	"Arthropoda"	"Insecta"
"109745"	1311477	"Vespa velutina"	44.271086	9.603967	"Animalia"	"Arthropoda"	"Insecta"
"109809"	1311477	"Vespa velutina"	39.490253	-8.677419	"Animalia"	"Arthropoda"	"Insecta"
"109903"	1311477	"Vespa velutina"	49.974064	1.2144	"Animalia"	"Arthropoda"	"Insecta"
"109918"	1311477	"Vespa velutina"	44.787706	2.800504	"Animalia"	"Arthropoda"	"Insecta"
"109921"	1311477	"Vespa velutina"	42.351455	0.691987	"Animalia"	"Arthropoda"	"Insecta"
"110055"	1311477	"Vespa velutina"	43.167179	-1.303786	"Animalia"	"Arthropoda"	"Insecta"
"110281"	1311477	"Vespa velutina"	50.238556	1.668062	"Animalia"	"Arthropoda"	"Insecta"
"110290"	1311477	"Vespa velutina"	49.444464	2.901479	"Animalia"	"Arthropoda"	"Insecta"
"110293"	1311477	"Vespa velutina"	43.463102	-7.115325	"Animalia"	"Arthropoda"	"Insecta"
"110308"	1311477	"Vespa velutina"	42.796283	-3.449992	"Animalia"	"Arthropoda"	"Insecta"
"110311"	1311477	"Vespa velutina"	41.052261	-8.589	"Animalia"	"Arthropoda"	"Insecta"
"110345"	1311477	"Vespa velutina"	41.2425	0.94882	"Animalia"	"Arthropoda"	"Insecta"
"110354"	1311477	"Vespa velutina"	38.107623	-8.547194	"Animalia"	"Arthropoda"	"Insecta"
"110407"	1311477	"Vespa velutina"	39.488878	-9.150533	"Animalia"	"Arthropoda"	"Insecta"
"110461"	1311477	"Vespa velutina"	38.897199	-8.499051	"Animalia"	"Arthropoda"	"Insecta"
"110482"	1311477	"Vespa velutina"	39.60516	-9.074414	"Animalia"	"Arthropoda"	"Insecta"
"110520"	1311477	"Vespa velutina"	52.085897	5.118603	"Animalia"	"Arthropoda"	"Insecta"
"110853"	1311477	"Vespa velutina"	51.965937	5.690174	"Animalia"	"Arthropoda"	"Insecta"
"110870"	1311477	"Vespa velutina"	43.854069	-1.388184	"Animalia"	"Arthropoda"	"Insecta"
"110881"	1311477	"Vespa velutina"	42.919915	-7.993248	"Animalia"	"Arthropoda"	"Insecta"
"111055"	1311477	"Vespa velutina"	46.249162	6.140028	"Animalia"	"Arthropoda"	"Insecta"
"111089"	1311477	"Vespa velutina"	43.422183	-4.757633	"Animalia"	"Arthropoda"	"Insecta"
"111130"	1311477	"Vespa velutina"	41.132591	0.819049	"Animalia"	"Arthropoda"	"Insecta"
"111196"	1311477	"Vespa velutina"	49.460796	6.032712	"Animalia"	"Arthropoda"	"Insecta"
"111283"	1311477	"Vespa velutina"	41.308657	-7.155256	"Animalia"	"Arthropoda"	"Insecta"
"111517"	1311477	"Vespa velutina"	45.940367	4.775303	"Animalia"	"Arthropoda"	"Insecta"
"111644"	1311477	"Vespa velutina"	41.165389	-8.671739	"Animalia"	"Arthropoda"	"Insecta"
"111699"	1311477	"Vespa velutina"	48.549136	5.079336	"Animalia"	"Arthropoda"	"Insecta"
"111701"	1311477	"Vespa velutina"	48.600488	-4.587144	"Animalia"	"Arthropoda"	"Insecta"
"111776"	1311477	"Vespa velutina"	50.54026	-2.430138	"Animalia"	"Arthropoda"	"Insecta"
"111846"	1311477	"Vespa velutina"	51.33103	3.240688	"Animalia"	"Arthropoda"	"Insecta"
"111902"	1311477	"Vespa velutina"	45.552383	5.930209	"Animalia"	"Arthropoda"	"Insecta"
"112191"	1311477	"Vespa velutina"	38.931507	-9.362028	"Animalia"	"Arthropoda"	"Insecta"
"112270"	1311477	"Vespa velutina"	43.268688	-8.776581	"Animalia"	"Arthropoda"	"Insecta"
"112287"	1311477	"Vespa velutina"	53.596566	10.097955	"Animalia"	"Arthropoda"	"Insecta"
"112373"	1311477	"Vespa velutina"	47.227847	6.008208	"Animalia"	"Arthropoda"	"Insecta"
"112642"	1311477	"Vespa velutina"	45.154225	5.851708	"Animalia"	"Arthropoda"	"Insecta"
"112803"	1311477	"Vespa velutina"	53.755009	-0.253953	"Animalia"	"Arthropoda"	"Insecta"
"112980"	1311477	"Vespa velutina"	42.156842	-7.609855	"Animalia"	"Arthropoda"	"Insecta"
"112988"	1311477	"Vespa velutina"	48.811317	2.126759	"Animalia"	"Arthropoda"	"Insecta"
"113099"	1311477	"Vespa velutina"	42.407313	0.220375	"Animalia"	"Arthropoda"	"Insecta"
"113131"	1311477	"Vespa velutina"	47.174187	7.531707	"Animalia"	"Arthropoda"	"Insecta"
"113160"	1311477	"Vespa velutina"	42.09869	-8.75633	"Animalia"	"Arthropoda"	"Insecta"
"113229"	1311477	"Vespa velutina"	45.410532	4.463856	"Animalia"	"Arthropoda"	"Insecta"
"113456"	1311477	"Vespa velutina"	41.217694	1.736047	"Animalia"	"Arthropoda"	"Insecta"
"113507"	1311477	"Vespa velutina"	48.133739	6.783883	"Animalia"	"Arthropoda"	"Insecta"
"113623"	1311477	"Vespa velutina"	42.657053	-7.173686	"Animalia"	"Arthropoda"	"Insecta"
"113664"	1311477	"Vespa velutina"	40.720317	-8.538463	"Animalia"	"Arthropoda"	"Insecta"
"113728"	1311477	"Vespa velutina"	42.597278	-7.728592	"Animalia"	"Arthropoda"	"Insecta"
"113746"	1311477	"Vespa velutina"	46.996148	4.516339	"Animalia"	"Arthropoda"	"Insecta"
"113786"	1311477	"Vespa velutina"	43.367494	-6.009787	"Animalia"	"Arthropoda"	"Insecta"
"113852"	1311477	"Vespa velutina"	41.539671	2.271979	"Animalia"	"Arthropoda"	"Insecta"
"113910"	1311477	"Vespa velutina"	48.630481	0.558174	"Animalia"	"Arthropoda"	"Insecta"
"114008"	1311477	"Vespa velutina"	40.740354	-8.085259	"Animalia"	"Arthropoda"	"Insecta"
"114036"	1311477	"Vespa velutina"	42.355193	1.466611	"Animalia"	"Arthropoda"	"Insecta"
"114201"	1311477	"Vespa velutina"	51.109459	3.963931	"Animalia"	"Arthropoda"	"Insecta"
"114283"	1311477	"Vespa velutina"	41.634669	2.704884	"Animalia"	"Arthropoda"	"Insecta"
"114297"	1311477	"Vespa velutina"	41.489064	-7.189099	"Animalia"	"Arthropoda"	"Insecta"
"114487"	1311477	"Vespa velutina"	44.212911	3.531815	"Animalia"	"Arthropoda"	"Insecta"
"114493"	1311477	"Vespa velutina"	42.54557	-7.379107	"Animalia"	"Arthropoda"	"Insecta"
"114659"	1311477	"Vespa velutina"	47.274704	6.052594	"Animalia"	"Arthropoda"	"Insecta"
"114701"	1311477	"Vespa velutina"	46.729308	3.934053	"Animalia"	"Arthropoda"	"Insecta"
"114897"	1311477	"Vespa velutina"	40.637827	-8.608692	"Animalia"	"Arthropoda"	"Insecta"
"115057"	1311477	"Vespa velutina"	43.616436	1.329211	"Animalia"	"Arthropoda"	"Insecta"
"115314"	1311477	"Vespa velutina"	48.44504	2.17779	"Animalia"	"Arthropoda"	"Insecta"
"115465"	1311477	"Vespa velutina"	49.406357	6.649637	"Animalia"	"Arthropoda"	"Insecta"
"115466"	1311477	"Vespa velutina"	51.025784	13.834213	"Animalia"	"Arthropoda"	"Insecta"
"115470"	1311477	"Vespa velutina"	54.264294	10.063738	"Animalia"	"Arthropoda"	"Insecta"
"115500"	1311477	"Vespa velutina"	51.459068	11.965294	"Animalia"	"Arthropoda"	"Insecta"
"115511"	1311477	"Vespa velutina"	54.146515	11.901704	"Animalia"	"Arthropoda"	"Insecta"
"115513"	1311477	"Vespa velutina"	50.942104	10.013645	"Animalia"	"Arthropoda"	"Insecta"
"115523"	1311477	"Vespa velutina"	49.243202	7.017847	"Animalia"	"Arthropoda"	"Insecta"
"115716"	1311477	"Vespa velutina"	44.55104	5.80176	"Animalia"	"Arthropoda"	"Insecta"
"115776"	1311477	"Vespa velutina"	43.10038	6.16142	"Animalia"	"Arthropoda"	"Insecta"
"116126"	1311477	"Vespa velutina"	43.78324	5.88844	"Animalia"	"Arthropoda"	"Insecta"
"116167"	1311477	"Vespa velutina"	48.44806	2.90734	"Animalia"	"Arthropoda"	"Insecta"
"116187"	1311477	"Vespa velutina"	39.886437	-7.552535	"Animalia"	"Arthropoda"	"Insecta"
"116301"	1311477	"Vespa velutina"	51.976959	7.300162	"Animalia"	"Arthropoda"	"Insecta"
"116332"	1311477	"Vespa velutina"	48.530151	10.091431	"Animalia"	"Arthropoda"	"Insecta"
"116340"	1311477	"Vespa velutina"	49.123955	9.457235	"Animalia"	"Arthropoda"	"Insecta"
"116362"	1311477	"Vespa velutina"	47.557102	7.942503	"Animalia"	"Arthropoda"	"Insecta"
"116485"	1311477	"Vespa velutina"	43.581949	7.129135	"Animalia"	"Arthropoda"	"Insecta"
"116539"	1311477	"Vespa velutina"	43.09457	0.62758	"Animalia"	"Arthropoda"	"Insecta"
"116560"	1311477	"Vespa velutina"	51.943787	10.133867	"Animalia"	"Arthropoda"	"Insecta"
"116597"	1311477	"Vespa velutina"	54.176624	10.564155	"Animalia"	"Arthropoda"	"Insecta"
"116604"	1311477	"Vespa velutina"	51.268848	12.290409	"Animalia"	"Arthropoda"	"Insecta"
"116612"	1311477	"Vespa velutina"	48.690441	10.782007	"Animalia"	"Arthropoda"	"Insecta"
"116649"	1311477	"Vespa velutina"	51.67506	6.157879	"Animalia"	"Arthropoda"	"Insecta"
"116675"	1311477	"Vespa velutina"	53.933968	11.374887	"Animalia"	"Arthropoda"	"Insecta"
"116682"	1311477	"Vespa velutina"	47.484104	9.684619	"Animalia"	"Arthropoda"	"Insecta"
"116683"	1311477	"Vespa velutina"	54.069061	9.18789	"Animalia"	"Arthropoda"	"Insecta"
"116767"	1311477	"Vespa velutina"	43.08632	-7.018332	"Animalia"	"Arthropoda"	"Insecta"
"116788"	1311477	"Vespa velutina"	41.457098	-7.949158	"Animalia"	"Arthropoda"	"Insecta"
"117383"	1311477	"Vespa velutina"	50.396111	8.059544	"Animalia"	"Arthropoda"	"Insecta"
"117393"	1311477	"Vespa velutina"	48.972656	9.274029	"Animalia"	"Arthropoda"	"Insecta"
"117411"	1311477	"Vespa velutina"	53.845692	10.689172	"Animalia"	"Arthropoda"	"Insecta"
"117435"	1311477	"Vespa velutina"	51.401608	9.66833	"Animalia"	"Arthropoda"	"Insecta"
"117449"	1311477	"Vespa velutina"	49.391773	11.202024	"Animalia"	"Arthropoda"	"Insecta"
"117473"	1311477	"Vespa velutina"	45.94998	1.39619	"Animalia"	"Arthropoda"	"Insecta"
"117534"	1311477	"Vespa velutina"	49.959441	7.870098	"Animalia"	"Arthropoda"	"Insecta"
"117554"	1311477	"Vespa velutina"	45.159649	7.976074	"Animalia"	"Arthropoda"	"Insecta"
"117724"	1311477	"Vespa velutina"	51.18623	8.64624	"Animalia"	"Arthropoda"	"Insecta"
"117908"	1311477	"Vespa velutina"	50.165323	7.296075	"Animalia"	"Arthropoda"	"Insecta"
"118010"	1311477	"Vespa velutina"	49.449978	7.563125	"Animalia"	"Arthropoda"	"Insecta"
"118238"	1311477	"Vespa velutina"	50.999726	8.371582	"Animalia"	"Arthropoda"	"Insecta"
"118334"	1311477	"Vespa velutina"	42.489215	-8.876128	"Animalia"	"Arthropoda"	"Insecta"
"118361"	1311477	"Vespa velutina"	48.270271	12.262538	"Animalia"	"Arthropoda"	"Insecta"
"118362"	1311477	"Vespa velutina"	50.860859	10.621099	"Animalia"	"Arthropoda"	"Insecta"
"118369"	1311477	"Vespa velutina"	51.890282	12.249822	"Animalia"	"Arthropoda"	"Insecta"
"118370"	1311477	"Vespa velutina"	51.299828	8.265798	"Animalia"	"Arthropoda"	"Insecta"
"118383"	1311477	"Vespa velutina"	49.914791	10.926867	"Animalia"	"Arthropoda"	"Insecta"
"118389"	1311477	"Vespa velutina"	50.07309	8.941812	"Animalia"	"Arthropoda"	"Insecta"
"118397"	1311477	"Vespa velutina"	53.59066	10.818057	"Animalia"	"Arthropoda"	"Insecta"
"118398"	1311477	"Vespa velutina"	52.376183	7.715062	"Animalia"	"Arthropoda"	"Insecta"
"118419"	1311477	"Vespa velutina"	47.057549	15.40924	"Animalia"	"Arthropoda"	"Insecta"
"118426"	1311477	"Vespa velutina"	47.903	12.601072	"Animalia"	"Arthropoda"	"Insecta"
"118440"	1311477	"Vespa velutina"	50.02198	10.35169	"Animalia"	"Arthropoda"	"Insecta"
"118475"	1311477	"Vespa velutina"	43.300003	-2.368728	"Animalia"	"Arthropoda"	"Insecta"
"118478"	1311477	"Vespa velutina"	42.343992	-3.696906	"Animalia"	"Arthropoda"	"Insecta"
"118641"	1311477	"Vespa velutina"	48.63789	-1.8682	"Animalia"	"Arthropoda"	"Insecta"
"118693"	1311477	"Vespa velutina"	44.13867	0.34004	"Animalia"	"Arthropoda"	"Insecta"
"118748"	1311477	"Vespa velutina"	47.1084	2.27112	"Animalia"	"Arthropoda"	"Insecta"
"118877"	1311477	"Vespa velutina"	46.060078	3.747196	"Animalia"	"Arthropoda"	"Insecta"
"119199"	1311477	"Vespa velutina"	50.32332	5.62943	"Animalia"	"Arthropoda"	"Insecta"
"119441"	1311477	"Vespa velutina"	49.88189	4.94435	"Animalia"	"Arthropoda"	"Insecta"
"121814"	1311477	"Vespa velutina"	52.380028	5.80803	"Animalia"	"Arthropoda"	"Insecta"
"121832"	1311477	"Vespa velutina"	46.518123	6.614205	"Animalia"	"Arthropoda"	"Insecta"
"121865"	1311477	"Vespa velutina"	48.985088	8.375144	"Animalia"	"Arthropoda"	"Insecta"
"121875"	1311477	"Vespa velutina"	49.04147	10.606602	"Animalia"	"Arthropoda"	"Insecta"
"121884"	1311477	"Vespa velutina"	51.181183	10.777521	"Animalia"	"Arthropoda"	"Insecta"
"121886"	1311477	"Vespa velutina"	54.396667	13.61659	"Animalia"	"Arthropoda"	"Insecta"
"121913"	1311477	"Vespa velutina"	51.671444	7.612205	"Animalia"	"Arthropoda"	"Insecta"
"121917"	1311477	"Vespa velutina"	52.673401	9.845216	"Animalia"	"Arthropoda"	"Insecta"
"121931"	1311477	"Vespa velutina"	52.720085	8.27782	"Animalia"	"Arthropoda"	"Insecta"
"121932"	1311477	"Vespa velutina"	47.783726	10.317395	"Animalia"	"Arthropoda"	"Insecta"
"121943"	1311477	"Vespa velutina"	49.432564	8.679498	"Animalia"	"Arthropoda"	"Insecta"
"121967"	1311477	"Vespa velutina"	48.546757	9.788762	"Animalia"	"Arthropoda"	"Insecta"
"121983"	1311477	"Vespa velutina"	54.699398	8.459386	"Animalia"	"Arthropoda"	"Insecta"
"122056"	1311477	"Vespa velutina"	43.549315	-6.532417	"Animalia"	"Arthropoda"	"Insecta"
"122285"	1311477	"Vespa velutina"	52.098618	11.65439	"Animalia"	"Arthropoda"	"Insecta"
"122303"	1311477	"Vespa velutina"	51.9613	7.637352	"Animalia"	"Arthropoda"	"Insecta"
"122307"	1311477	"Vespa velutina"	54.927803	8.323317	"Animalia"	"Arthropoda"	"Insecta"
"122319"	1311477	"Vespa velutina"	48.889591	8.66914	"Animalia"	"Arthropoda"	"Insecta"
"122321"	1311477	"Vespa velutina"	51.722218	14.360914	"Animalia"	"Arthropoda"	"Insecta"
"122322"	1311477	"Vespa velutina"	51.864925	12.647517	"Animalia"	"Arthropoda"	"Insecta"
"122324"	1311477	"Vespa velutina"	47.680054	8.982345	"Animalia"	"Arthropoda"	"Insecta"
"122325"	1311477	"Vespa velutina"	54.083237	9.604144	"Animalia"	"Arthropoda"	"Insecta"
"122327"	1311477	"Vespa velutina"	48.196442	12.767599	"Animalia"	"Arthropoda"	"Insecta"
"122335"	1311477	"Vespa velutina"	47.610229	12.980189	"Animalia"	"Arthropoda"	"Insecta"
"122343"	1311477	"Vespa velutina"	48.002872	11.342942	"Animalia"	"Arthropoda"	"Insecta"
"122501"	1311477	"Vespa velutina"	43.40119	1.28093	"Animalia"	"Arthropoda"	"Insecta"
"122705"	1311477	"Vespa velutina"	43.77481	0.25919	"Animalia"	"Arthropoda"	"Insecta"
"125604"	1311477	"Vespa velutina"	36.4518107	-5.0604116	"Animalia"	"Arthropoda"	"Insecta"
"126219"	1311477	"Vespa velutina"	52.19388214	6.418999515	"Animalia"	"Arthropoda"	"Insecta"
"126449"	1311477	"Vespa velutina"	43.83692238	8.893132822	"Animalia"	"Arthropoda"	"Insecta"
"127261"	1311477	"Vespa velutina"	54.52144618	4.367058439	"Animalia"	"Arthropoda"	"Insecta"
"128103"	1311477	"Vespa velutina"	51.3081716	5.6188981	"Animalia"	"Arthropoda"	"Insecta"
"128658"	1311477	"Vespa velutina"	52.22063194	2.532621585	"Animalia"	"Arthropoda"	"Insecta"
"128864"	1311477	"Vespa velutina"	52.27583292	3.259195638	"Animalia"	"Arthropoda"	"Insecta"
"129485"	1311477	"Vespa velutina"	51.33095498	4.361937385	"Animalia"	"Arthropoda"	"Insecta"
"129734"	1311477	"Vespa velutina"	50.2411355	5.283758	"Animalia"	"Arthropoda"	"Insecta"
"129763"	1311477	"Vespa velutina"	53.1941517	6.5838629	"Animalia"	"Arthropoda"	"Insecta"
"130091"	1311477	"Vespa velutina"	53.3493	-6.2605	"Animalia"	"Arthropoda"	"Insecta"
