"speciesKey"	"species"	"decimalLatitude"	"decimalLongitude"	"kingdom"	"phylum"	"class"
"39054"	1311477	"Vespa velutina"	50.90587	4.38005	"Animalia"	"Arthropoda"	"Insecta"
"39055"	1311477	"Vespa velutina"	50.7593	4.30613	"Animalia"	"Arthropoda"	"Insecta"
"39056"	1311477	"Vespa velutina"	51.19362	3.27159	"Animalia"	"Arthropoda"	"Insecta"
"39057"	1311477	"Vespa velutina"	50.93615	4.04684	"Animalia"	"Arthropoda"	"Insecta"
"39058"	1311477	"Vespa velutina"	51.17874	4.83074	"Animalia"	"Arthropoda"	"Insecta"
"39059"	1311477	"Vespa velutina"	50.78043	3.06313	"Animalia"	"Arthropoda"	"Insecta"
"39060"	1311477	"Vespa velutina"	51.00084	3.65082	"Animalia"	"Arthropoda"	"Insecta"
"39061"	1311477	"Vespa velutina"	50.94407	3.97845	"Animalia"	"Arthropoda"	"Insecta"
"39062"	1311477	"Vespa velutina"	50.91447	3.20131	"Animalia"	"Arthropoda"	"Insecta"
"39063"	1311477	"Vespa velutina"	50.76043	3.90568	"Animalia"	"Arthropoda"	"Insecta"
"39064"	1311477	"Vespa velutina"	50.86728	3.27575	"Animalia"	"Arthropoda"	"Insecta"
"39065"	1311477	"Vespa velutina"	51.17888	4.5164	"Animalia"	"Arthropoda"	"Insecta"
"39066"	1311477	"Vespa velutina"	51.20661	3.21421	"Animalia"	"Arthropoda"	"Insecta"
"39067"	1311477	"Vespa velutina"	51.02486	4.93761	"Animalia"	"Arthropoda"	"Insecta"
"39068"	1311477	"Vespa velutina"	51.20455	4.44683	"Animalia"	"Arthropoda"	"Insecta"
"39069"	1311477	"Vespa velutina"	51.13066	5.01483	"Animalia"	"Arthropoda"	"Insecta"
"39070"	1311477	"Vespa velutina"	51.30321	4.73899	"Animalia"	"Arthropoda"	"Insecta"
"39071"	1311477	"Vespa velutina"	50.883	3.4333	"Animalia"	"Arthropoda"	"Insecta"
"39072"	1311477	"Vespa velutina"	51.01631	3.80405	"Animalia"	"Arthropoda"	"Insecta"
"39073"	1311477	"Vespa velutina"	50.82692	3.26916	"Animalia"	"Arthropoda"	"Insecta"
"39074"	1311477	"Vespa velutina"	51.19376	3.25625	"Animalia"	"Arthropoda"	"Insecta"
"39075"	1311477	"Vespa velutina"	50.99281	5.25463	"Animalia"	"Arthropoda"	"Insecta"
"39076"	1311477	"Vespa velutina"	50.99753	3.76076	"Animalia"	"Arthropoda"	"Insecta"
"39077"	1311477	"Vespa velutina"	51.26605	4.70788	"Animalia"	"Arthropoda"	"Insecta"
"39078"	1311477	"Vespa velutina"	51.20791	2.87189	"Animalia"	"Arthropoda"	"Insecta"
"39079"	1311477	"Vespa velutina"	50.87111	4.69022	"Animalia"	"Arthropoda"	"Insecta"
"39080"	1311477	"Vespa velutina"	50.93447	4.4879	"Animalia"	"Arthropoda"	"Insecta"
"39081"	1311477	"Vespa velutina"	51.03753	3.73977	"Animalia"	"Arthropoda"	"Insecta"
"39082"	1311477	"Vespa velutina"	50.94525	5.67402	"Animalia"	"Arthropoda"	"Insecta"
"39083"	1311477	"Vespa velutina"	51.188	5.0913	"Animalia"	"Arthropoda"	"Insecta"
"39084"	1311477	"Vespa velutina"	50.84734	3.61053	"Animalia"	"Arthropoda"	"Insecta"
"39085"	1311477	"Vespa velutina"	50.88583	4.73074	"Animalia"	"Arthropoda"	"Insecta"
"39086"	1311477	"Vespa velutina"	50.86635	4.30033	"Animalia"	"Arthropoda"	"Insecta"
"39087"	1311477	"Vespa velutina"	51.02196	3.68637	"Animalia"	"Arthropoda"	"Insecta"
"39088"	1311477	"Vespa velutina"	51.34812	4.44033	"Animalia"	"Arthropoda"	"Insecta"
"39089"	1311477	"Vespa velutina"	51.18919	4.38601	"Animalia"	"Arthropoda"	"Insecta"
"39090"	1311477	"Vespa velutina"	51.04992	3.73412	"Animalia"	"Arthropoda"	"Insecta"
"39091"	1311477	"Vespa velutina"	51.09655	4.75567	"Animalia"	"Arthropoda"	"Insecta"
"39092"	1311477	"Vespa velutina"	51.17552	4.41939	"Animalia"	"Arthropoda"	"Insecta"
"39093"	1311477	"Vespa velutina"	50.94502	3.85946	"Animalia"	"Arthropoda"	"Insecta"
"39094"	1311477	"Vespa velutina"	50.87067	3.81582	"Animalia"	"Arthropoda"	"Insecta"
"39095"	1311477	"Vespa velutina"	51.22317	2.94805	"Animalia"	"Arthropoda"	"Insecta"
"39096"	1311477	"Vespa velutina"	50.8982	4.35914	"Animalia"	"Arthropoda"	"Insecta"
"39097"	1311477	"Vespa velutina"	50.94004	4.94089	"Animalia"	"Arthropoda"	"Insecta"
"39098"	1311477	"Vespa velutina"	50.82736	3.27174	"Animalia"	"Arthropoda"	"Insecta"
"39099"	1311477	"Vespa velutina"	51.05035	3.66257	"Animalia"	"Arthropoda"	"Insecta"
"39100"	1311477	"Vespa velutina"	51.03537	4.75702	"Animalia"	"Arthropoda"	"Insecta"
"39101"	1311477	"Vespa velutina"	50.90685	3.71847	"Animalia"	"Arthropoda"	"Insecta"
"39102"	1311477	"Vespa velutina"	51.17865	4.83051	"Animalia"	"Arthropoda"	"Insecta"
"39103"	1311477	"Vespa velutina"	51.37486	4.46623	"Animalia"	"Arthropoda"	"Insecta"
"39104"	1311477	"Vespa velutina"	51.35266	4.45074	"Animalia"	"Arthropoda"	"Insecta"
"39105"	1311477	"Vespa velutina"	51.06327	3.75264	"Animalia"	"Arthropoda"	"Insecta"
"39106"	1311477	"Vespa velutina"	50.93552	3.67831	"Animalia"	"Arthropoda"	"Insecta"
"39107"	1311477	"Vespa velutina"	51.18262	4.12272	"Animalia"	"Arthropoda"	"Insecta"
"39108"	1311477	"Vespa velutina"	51.11016	4.00513	"Animalia"	"Arthropoda"	"Insecta"
"39109"	1311477	"Vespa velutina"	51.0843	4.21543	"Animalia"	"Arthropoda"	"Insecta"
"39110"	1311477	"Vespa velutina"	51.19728	3.17959	"Animalia"	"Arthropoda"	"Insecta"
"39111"	1311477	"Vespa velutina"	51.04268	3.73702	"Animalia"	"Arthropoda"	"Insecta"
"39112"	1311477	"Vespa velutina"	50.92092	3.197	"Animalia"	"Arthropoda"	"Insecta"
"39113"	1311477	"Vespa velutina"	51.23355	4.48004	"Animalia"	"Arthropoda"	"Insecta"
"39114"	1311477	"Vespa velutina"	51.21244	4.47521	"Animalia"	"Arthropoda"	"Insecta"
"39115"	1311477	"Vespa velutina"	51.18673	3.21136	"Animalia"	"Arthropoda"	"Insecta"
"39116"	1311477	"Vespa velutina"	50.87178	4.16124	"Animalia"	"Arthropoda"	"Insecta"
"39117"	1311477	"Vespa velutina"	51.16914	4.73664	"Animalia"	"Arthropoda"	"Insecta"
"39118"	1311477	"Vespa velutina"	50.97623	5.67967	"Animalia"	"Arthropoda"	"Insecta"
"39119"	1311477	"Vespa velutina"	51.00871	5.14355	"Animalia"	"Arthropoda"	"Insecta"
"39120"	1311477	"Vespa velutina"	51.09947	3.21029	"Animalia"	"Arthropoda"	"Insecta"
"39121"	1311477	"Vespa velutina"	51.16728	4.46995	"Animalia"	"Arthropoda"	"Insecta"
"39122"	1311477	"Vespa velutina"	50.87913	4.74983	"Animalia"	"Arthropoda"	"Insecta"
"39123"	1311477	"Vespa velutina"	50.82331	3.28471	"Animalia"	"Arthropoda"	"Insecta"
"39124"	1311477	"Vespa velutina"	50.75696	3.64802	"Animalia"	"Arthropoda"	"Insecta"
"39125"	1311477	"Vespa velutina"	51.06907	3.77157	"Animalia"	"Arthropoda"	"Insecta"
"39126"	1311477	"Vespa velutina"	51.27385	4.57642	"Animalia"	"Arthropoda"	"Insecta"
"39127"	1311477	"Vespa velutina"	50.75113	5.13274	"Animalia"	"Arthropoda"	"Insecta"
"39128"	1311477	"Vespa velutina"	51.28455	4.67317	"Animalia"	"Arthropoda"	"Insecta"
"39129"	1311477	"Vespa velutina"	51.16912	4.7369	"Animalia"	"Arthropoda"	"Insecta"
"39130"	1311477	"Vespa velutina"	50.84831	3.92006	"Animalia"	"Arthropoda"	"Insecta"
"39131"	1311477	"Vespa velutina"	50.8835	3.41815	"Animalia"	"Arthropoda"	"Insecta"
"39132"	1311477	"Vespa velutina"	51.21278	2.92335	"Animalia"	"Arthropoda"	"Insecta"
"39133"	1311477	"Vespa velutina"	51.2243	4.38905	"Animalia"	"Arthropoda"	"Insecta"
"39134"	1311477	"Vespa velutina"	51.28731	4.61606	"Animalia"	"Arthropoda"	"Insecta"
"39135"	1311477	"Vespa velutina"	51.06518	5.38883	"Animalia"	"Arthropoda"	"Insecta"
"39136"	1311477	"Vespa velutina"	51.06074	4.57572	"Animalia"	"Arthropoda"	"Insecta"
"39137"	1311477	"Vespa velutina"	50.80276	3.27921	"Animalia"	"Arthropoda"	"Insecta"
"39138"	1311477	"Vespa velutina"	50.90984	4.29809	"Animalia"	"Arthropoda"	"Insecta"
"39139"	1311477	"Vespa velutina"	51.19898	3.17438	"Animalia"	"Arthropoda"	"Insecta"
"39140"	1311477	"Vespa velutina"	51.07011	4.99466	"Animalia"	"Arthropoda"	"Insecta"
"39141"	1311477	"Vespa velutina"	51.17824	5.60715	"Animalia"	"Arthropoda"	"Insecta"
"39142"	1311477	"Vespa velutina"	51.29259	4.44586	"Animalia"	"Arthropoda"	"Insecta"
"39143"	1311477	"Vespa velutina"	51.32242	4.5324	"Animalia"	"Arthropoda"	"Insecta"
"39144"	1311477	"Vespa velutina"	51.00723	3.70553	"Animalia"	"Arthropoda"	"Insecta"
"39145"	1311477	"Vespa velutina"	51.2465	4.43297	"Animalia"	"Arthropoda"	"Insecta"
"39146"	1311477	"Vespa velutina"	51.05614	3.75639	"Animalia"	"Arthropoda"	"Insecta"
"39147"	1311477	"Vespa velutina"	51.18758	5.52283	"Animalia"	"Arthropoda"	"Insecta"
"39148"	1311477	"Vespa velutina"	51.18515	4.19455	"Animalia"	"Arthropoda"	"Insecta"
"39149"	1311477	"Vespa velutina"	51.2012	4.44763	"Animalia"	"Arthropoda"	"Insecta"
"39150"	1311477	"Vespa velutina"	50.85407	4.43243	"Animalia"	"Arthropoda"	"Insecta"
"39151"	1311477	"Vespa velutina"	51.37555	4.47418	"Animalia"	"Arthropoda"	"Insecta"
"39152"	1311477	"Vespa velutina"	51.05925	3.71477	"Animalia"	"Arthropoda"	"Insecta"
"39153"	1311477	"Vespa velutina"	51.04974	3.64952	"Animalia"	"Arthropoda"	"Insecta"
"39154"	1311477	"Vespa velutina"	51.18626	3.14054	"Animalia"	"Arthropoda"	"Insecta"
"39155"	1311477	"Vespa velutina"	51.06299	3.77833	"Animalia"	"Arthropoda"	"Insecta"
"39156"	1311477	"Vespa velutina"	51.01902	5.70025	"Animalia"	"Arthropoda"	"Insecta"
"39157"	1311477	"Vespa velutina"	50.87943	5.09668	"Animalia"	"Arthropoda"	"Insecta"
"39158"	1311477	"Vespa velutina"	51.2233	4.47122	"Animalia"	"Arthropoda"	"Insecta"
"39159"	1311477	"Vespa velutina"	50.86422	4.75889	"Animalia"	"Arthropoda"	"Insecta"
"39160"	1311477	"Vespa velutina"	51.29264	4.43643	"Animalia"	"Arthropoda"	"Insecta"
"39161"	1311477	"Vespa velutina"	51.09949	3.98522	"Animalia"	"Arthropoda"	"Insecta"
"39162"	1311477	"Vespa velutina"	50.8802	4.70048	"Animalia"	"Arthropoda"	"Insecta"
"39163"	1311477	"Vespa velutina"	51.01794	4.48532	"Animalia"	"Arthropoda"	"Insecta"
"39164"	1311477	"Vespa velutina"	50.92595	4.5103	"Animalia"	"Arthropoda"	"Insecta"
"39165"	1311477	"Vespa velutina"	50.86154	4.71378	"Animalia"	"Arthropoda"	"Insecta"
"39166"	1311477	"Vespa velutina"	51.20314	3.20624	"Animalia"	"Arthropoda"	"Insecta"
"39167"	1311477	"Vespa velutina"	51.31673	4.50867	"Animalia"	"Arthropoda"	"Insecta"
"39168"	1311477	"Vespa velutina"	50.81435	4.41843	"Animalia"	"Arthropoda"	"Insecta"
"39169"	1311477	"Vespa velutina"	50.82444	4.40034	"Animalia"	"Arthropoda"	"Insecta"
"39170"	1311477	"Vespa velutina"	51.06575	3.80606	"Animalia"	"Arthropoda"	"Insecta"
"39171"	1311477	"Vespa velutina"	50.88909	3.83132	"Animalia"	"Arthropoda"	"Insecta"
"39172"	1311477	"Vespa velutina"	50.87811	4.76387	"Animalia"	"Arthropoda"	"Insecta"
"39173"	1311477	"Vespa velutina"	50.81706	4.50735	"Animalia"	"Arthropoda"	"Insecta"
"39174"	1311477	"Vespa velutina"	51.0109	4.92576	"Animalia"	"Arthropoda"	"Insecta"
"39175"	1311477	"Vespa velutina"	50.94947	3.93353	"Animalia"	"Arthropoda"	"Insecta"
"39176"	1311477	"Vespa velutina"	51.10062	2.59694	"Animalia"	"Arthropoda"	"Insecta"
"39177"	1311477	"Vespa velutina"	51.16674	4.67564	"Animalia"	"Arthropoda"	"Insecta"
"39178"	1311477	"Vespa velutina"	51.09984	3.21495	"Animalia"	"Arthropoda"	"Insecta"
"39179"	1311477	"Vespa velutina"	51.03521	3.75966	"Animalia"	"Arthropoda"	"Insecta"
"39180"	1311477	"Vespa velutina"	50.83161	4.46262	"Animalia"	"Arthropoda"	"Insecta"
"39181"	1311477	"Vespa velutina"	51.03073	4.17659	"Animalia"	"Arthropoda"	"Insecta"
"39182"	1311477	"Vespa velutina"	51.26303	4.11479	"Animalia"	"Arthropoda"	"Insecta"
"39183"	1311477	"Vespa velutina"	51.25521	3.4164	"Animalia"	"Arthropoda"	"Insecta"
"39184"	1311477	"Vespa velutina"	51.02212	4.61161	"Animalia"	"Arthropoda"	"Insecta"
"39185"	1311477	"Vespa velutina"	50.93267	3.12827	"Animalia"	"Arthropoda"	"Insecta"
"39186"	1311477	"Vespa velutina"	50.93225	5.34648	"Animalia"	"Arthropoda"	"Insecta"
"39187"	1311477	"Vespa velutina"	51.25319	4.52065	"Animalia"	"Arthropoda"	"Insecta"
"39188"	1311477	"Vespa velutina"	51.11593	2.67656	"Animalia"	"Arthropoda"	"Insecta"
"39189"	1311477	"Vespa velutina"	51.05244	3.85267	"Animalia"	"Arthropoda"	"Insecta"
"39190"	1311477	"Vespa velutina"	50.92125	4.71325	"Animalia"	"Arthropoda"	"Insecta"
"39191"	1311477	"Vespa velutina"	51.20593	4.43199	"Animalia"	"Arthropoda"	"Insecta"
"39192"	1311477	"Vespa velutina"	51.17149	4.47517	"Animalia"	"Arthropoda"	"Insecta"
"39193"	1311477	"Vespa velutina"	51.17219	4.46939	"Animalia"	"Arthropoda"	"Insecta"
"39194"	1311477	"Vespa velutina"	51.02612	3.13754	"Animalia"	"Arthropoda"	"Insecta"
"39195"	1311477	"Vespa velutina"	50.85209	2.78882	"Animalia"	"Arthropoda"	"Insecta"
"39196"	1311477	"Vespa velutina"	50.81334	3.17926	"Animalia"	"Arthropoda"	"Insecta"
"39197"	1311477	"Vespa velutina"	51.20733	4.43333	"Animalia"	"Arthropoda"	"Insecta"
"39198"	1311477	"Vespa velutina"	51.20762	4.46297	"Animalia"	"Arthropoda"	"Insecta"
"39199"	1311477	"Vespa velutina"	51.2178	4.42389	"Animalia"	"Arthropoda"	"Insecta"
"39200"	1311477	"Vespa velutina"	51.10741	3.15443	"Animalia"	"Arthropoda"	"Insecta"
"39201"	1311477	"Vespa velutina"	51.31141	4.25656	"Animalia"	"Arthropoda"	"Insecta"
"39202"	1311477	"Vespa velutina"	51.21836	3.27612	"Animalia"	"Arthropoda"	"Insecta"
"39203"	1311477	"Vespa velutina"	50.84107	3.24767	"Animalia"	"Arthropoda"	"Insecta"
"39204"	1311477	"Vespa velutina"	51.12626	5.40024	"Animalia"	"Arthropoda"	"Insecta"
"39205"	1311477	"Vespa velutina"	51.18494	4.42496	"Animalia"	"Arthropoda"	"Insecta"
"39206"	1311477	"Vespa velutina"	50.88485	4.07093	"Animalia"	"Arthropoda"	"Insecta"
"39207"	1311477	"Vespa velutina"	50.81052	5.43171	"Animalia"	"Arthropoda"	"Insecta"
"39208"	1311477	"Vespa velutina"	51.29303	4.45171	"Animalia"	"Arthropoda"	"Insecta"
"39209"	1311477	"Vespa velutina"	51.21853	3.27583	"Animalia"	"Arthropoda"	"Insecta"
"39210"	1311477	"Vespa velutina"	51.23849	5.18728	"Animalia"	"Arthropoda"	"Insecta"
"39211"	1311477	"Vespa velutina"	50.92808	4.36378	"Animalia"	"Arthropoda"	"Insecta"
"39212"	1311477	"Vespa velutina"	51.06265	3.7472	"Animalia"	"Arthropoda"	"Insecta"
"39213"	1311477	"Vespa velutina"	50.96463	3.97468	"Animalia"	"Arthropoda"	"Insecta"
"39214"	1311477	"Vespa velutina"	51.1298	4.60263	"Animalia"	"Arthropoda"	"Insecta"
"39215"	1311477	"Vespa velutina"	51.12709	4.57889	"Animalia"	"Arthropoda"	"Insecta"
"39216"	1311477	"Vespa velutina"	51.21383	4.41849	"Animalia"	"Arthropoda"	"Insecta"
"39217"	1311477	"Vespa velutina"	50.95611	3.69059	"Animalia"	"Arthropoda"	"Insecta"
"39218"	1311477	"Vespa velutina"	51.04067	4.21356	"Animalia"	"Arthropoda"	"Insecta"
"39219"	1311477	"Vespa velutina"	51.08484	4.87349	"Animalia"	"Arthropoda"	"Insecta"
"39220"	1311477	"Vespa velutina"	51.32631	4.52243	"Animalia"	"Arthropoda"	"Insecta"
"39221"	1311477	"Vespa velutina"	51.15765	4.09232	"Animalia"	"Arthropoda"	"Insecta"
"39222"	1311477	"Vespa velutina"	50.8231	4.36418	"Animalia"	"Arthropoda"	"Insecta"
"39223"	1311477	"Vespa velutina"	51.23937	2.94922	"Animalia"	"Arthropoda"	"Insecta"
"39224"	1311477	"Vespa velutina"	50.93237	5.46648	"Animalia"	"Arthropoda"	"Insecta"
"39225"	1311477	"Vespa velutina"	51.01696	4.48389	"Animalia"	"Arthropoda"	"Insecta"
"39226"	1311477	"Vespa velutina"	50.76836	3.84411	"Animalia"	"Arthropoda"	"Insecta"
"39227"	1311477	"Vespa velutina"	50.95248	3.61837	"Animalia"	"Arthropoda"	"Insecta"
"39228"	1311477	"Vespa velutina"	51.0575	5.64993	"Animalia"	"Arthropoda"	"Insecta"
"39229"	1311477	"Vespa velutina"	50.82299	5.17722	"Animalia"	"Arthropoda"	"Insecta"
"39230"	1311477	"Vespa velutina"	51.03236	3.84829	"Animalia"	"Arthropoda"	"Insecta"
"39231"	1311477	"Vespa velutina"	51.01762	4.4837	"Animalia"	"Arthropoda"	"Insecta"
"39232"	1311477	"Vespa velutina"	51.03318	3.8329	"Animalia"	"Arthropoda"	"Insecta"
"39233"	1311477	"Vespa velutina"	50.81288	4.32422	"Animalia"	"Arthropoda"	"Insecta"
"39234"	1311477	"Vespa velutina"	51.20999	4.39582	"Animalia"	"Arthropoda"	"Insecta"
"39235"	1311477	"Vespa velutina"	51.20621	5.13794	"Animalia"	"Arthropoda"	"Insecta"
"39236"	1311477	"Vespa velutina"	51.16494	4.65461	"Animalia"	"Arthropoda"	"Insecta"
"39237"	1311477	"Vespa velutina"	50.97904	3.72543	"Animalia"	"Arthropoda"	"Insecta"
"39238"	1311477	"Vespa velutina"	51.02899	5.04294	"Animalia"	"Arthropoda"	"Insecta"
"39239"	1311477	"Vespa velutina"	50.84968	3.58914	"Animalia"	"Arthropoda"	"Insecta"
"39240"	1311477	"Vespa velutina"	50.81541	3.33065	"Animalia"	"Arthropoda"	"Insecta"
"39241"	1311477	"Vespa velutina"	50.9217	5.35047	"Animalia"	"Arthropoda"	"Insecta"
"39242"	1311477	"Vespa velutina"	51.19519	4.44706	"Animalia"	"Arthropoda"	"Insecta"
"39243"	1311477	"Vespa velutina"	51.02021	4.09471	"Animalia"	"Arthropoda"	"Insecta"
"39244"	1311477	"Vespa velutina"	51.15635	4.15762	"Animalia"	"Arthropoda"	"Insecta"
"39245"	1311477	"Vespa velutina"	51.20561	5.02369	"Animalia"	"Arthropoda"	"Insecta"
"39246"	1311477	"Vespa velutina"	51.19494	4.42932	"Animalia"	"Arthropoda"	"Insecta"
"39247"	1311477	"Vespa velutina"	51.00214	4.30309	"Animalia"	"Arthropoda"	"Insecta"
"39248"	1311477	"Vespa velutina"	50.99571	4.8293	"Animalia"	"Arthropoda"	"Insecta"
"39249"	1311477	"Vespa velutina"	50.95826	3.59748	"Animalia"	"Arthropoda"	"Insecta"
"39250"	1311477	"Vespa velutina"	51.19588	4.4674	"Animalia"	"Arthropoda"	"Insecta"
"39251"	1311477	"Vespa velutina"	51.15318	4.54845	"Animalia"	"Arthropoda"	"Insecta"
"39252"	1311477	"Vespa velutina"	51.07697	5.03442	"Animalia"	"Arthropoda"	"Insecta"
"39253"	1311477	"Vespa velutina"	50.87761	4.72519	"Animalia"	"Arthropoda"	"Insecta"
"39254"	1311477	"Vespa velutina"	50.86431	4.39675	"Animalia"	"Arthropoda"	"Insecta"
"39255"	1311477	"Vespa velutina"	51.16598	4.15623	"Animalia"	"Arthropoda"	"Insecta"
"39256"	1311477	"Vespa velutina"	51.06986	5.20713	"Animalia"	"Arthropoda"	"Insecta"
"39257"	1311477	"Vespa velutina"	51.22902	4.52005	"Animalia"	"Arthropoda"	"Insecta"
"39258"	1311477	"Vespa velutina"	51.122	4.4917	"Animalia"	"Arthropoda"	"Insecta"
"39259"	1311477	"Vespa velutina"	51.19938	4.43888	"Animalia"	"Arthropoda"	"Insecta"
"39260"	1311477	"Vespa velutina"	50.75436	4.32865	"Animalia"	"Arthropoda"	"Insecta"
"39261"	1311477	"Vespa velutina"	50.82084	4.50275	"Animalia"	"Arthropoda"	"Insecta"
"39262"	1311477	"Vespa velutina"	50.8899	4.63002	"Animalia"	"Arthropoda"	"Insecta"
"39263"	1311477	"Vespa velutina"	50.82733	3.27086	"Animalia"	"Arthropoda"	"Insecta"
"39264"	1311477	"Vespa velutina"	50.87103	4.68966	"Animalia"	"Arthropoda"	"Insecta"
"39265"	1311477	"Vespa velutina"	50.92815	3.12422	"Animalia"	"Arthropoda"	"Insecta"
"39266"	1311477	"Vespa velutina"	51.21501	4.47326	"Animalia"	"Arthropoda"	"Insecta"
"39267"	1311477	"Vespa velutina"	51.21482	4.47238	"Animalia"	"Arthropoda"	"Insecta"
"39268"	1311477	"Vespa velutina"	50.85984	4.71583	"Animalia"	"Arthropoda"	"Insecta"
"39269"	1311477	"Vespa velutina"	51.14981	4.42535	"Animalia"	"Arthropoda"	"Insecta"
"39270"	1311477	"Vespa velutina"	51.05835	4.10368	"Animalia"	"Arthropoda"	"Insecta"
"39271"	1311477	"Vespa velutina"	50.86839	4.67489	"Animalia"	"Arthropoda"	"Insecta"
"39272"	1311477	"Vespa velutina"	51.04254	3.71488	"Animalia"	"Arthropoda"	"Insecta"
"39273"	1311477	"Vespa velutina"	50.90486	5.31331	"Animalia"	"Arthropoda"	"Insecta"
"39274"	1311477	"Vespa velutina"	50.84882	4.75234	"Animalia"	"Arthropoda"	"Insecta"
"39275"	1311477	"Vespa velutina"	51.20961	3.21114	"Animalia"	"Arthropoda"	"Insecta"
"39276"	1311477	"Vespa velutina"	51.12507	2.66578	"Animalia"	"Arthropoda"	"Insecta"
"39277"	1311477	"Vespa velutina"	51.11429	4.91146	"Animalia"	"Arthropoda"	"Insecta"
"39278"	1311477	"Vespa velutina"	51.22675	4.48216	"Animalia"	"Arthropoda"	"Insecta"
"39279"	1311477	"Vespa velutina"	50.81569	4.41732	"Animalia"	"Arthropoda"	"Insecta"
"39280"	1311477	"Vespa velutina"	50.76841	3.8607	"Animalia"	"Arthropoda"	"Insecta"
"39281"	1311477	"Vespa velutina"	51.03039	3.81991	"Animalia"	"Arthropoda"	"Insecta"
"39282"	1311477	"Vespa velutina"	51.08588	4.33038	"Animalia"	"Arthropoda"	"Insecta"
"39283"	1311477	"Vespa velutina"	51.02168	3.76668	"Animalia"	"Arthropoda"	"Insecta"
"39284"	1311477	"Vespa velutina"	50.86642	4.30022	"Animalia"	"Arthropoda"	"Insecta"
"39285"	1311477	"Vespa velutina"	50.99928	4.71075	"Animalia"	"Arthropoda"	"Insecta"
"39286"	1311477	"Vespa velutina"	51.31927	4.34829	"Animalia"	"Arthropoda"	"Insecta"
"39287"	1311477	"Vespa velutina"	51.11919	2.67312	"Animalia"	"Arthropoda"	"Insecta"
"39288"	1311477	"Vespa velutina"	50.9928	4.5957	"Animalia"	"Arthropoda"	"Insecta"
"39289"	1311477	"Vespa velutina"	51.10876	5.23097	"Animalia"	"Arthropoda"	"Insecta"
"39290"	1311477	"Vespa velutina"	51.25186	5.53136	"Animalia"	"Arthropoda"	"Insecta"
"39291"	1311477	"Vespa velutina"	50.84037	3.89464	"Animalia"	"Arthropoda"	"Insecta"
"39292"	1311477	"Vespa velutina"	50.84407	3.18046	"Animalia"	"Arthropoda"	"Insecta"
"39293"	1311477	"Vespa velutina"	50.91736	5.00558	"Animalia"	"Arthropoda"	"Insecta"
"39294"	1311477	"Vespa velutina"	50.85212	4.34904	"Animalia"	"Arthropoda"	"Insecta"
"39295"	1311477	"Vespa velutina"	50.91736	5.00558	"Animalia"	"Arthropoda"	"Insecta"
"39296"	1311477	"Vespa velutina"	51.04636	3.81623	"Animalia"	"Arthropoda"	"Insecta"
"39297"	1311477	"Vespa velutina"	51.11425	4.54915	"Animalia"	"Arthropoda"	"Insecta"
"39298"	1311477	"Vespa velutina"	51.19826	3.80808	"Animalia"	"Arthropoda"	"Insecta"
"39299"	1311477	"Vespa velutina"	51.01666	4.76523	"Animalia"	"Arthropoda"	"Insecta"
"39300"	1311477	"Vespa velutina"	51.03239	3.72621	"Animalia"	"Arthropoda"	"Insecta"
"39301"	1311477	"Vespa velutina"	51.21392	4.25108	"Animalia"	"Arthropoda"	"Insecta"
"39302"	1311477	"Vespa velutina"	50.82956	3.28307	"Animalia"	"Arthropoda"	"Insecta"
"39303"	1311477	"Vespa velutina"	51.30064	4.47891	"Animalia"	"Arthropoda"	"Insecta"
"39304"	1311477	"Vespa velutina"	51.37471	4.46124	"Animalia"	"Arthropoda"	"Insecta"
"39305"	1311477	"Vespa velutina"	51.02061	3.78176	"Animalia"	"Arthropoda"	"Insecta"
"39306"	1311477	"Vespa velutina"	51.22044	4.3285	"Animalia"	"Arthropoda"	"Insecta"
"39307"	1311477	"Vespa velutina"	51.00374	5.36644	"Animalia"	"Arthropoda"	"Insecta"
"39308"	1311477	"Vespa velutina"	51.0366	3.71718	"Animalia"	"Arthropoda"	"Insecta"
"39309"	1311477	"Vespa velutina"	51.07492	2.67379	"Animalia"	"Arthropoda"	"Insecta"
"39310"	1311477	"Vespa velutina"	50.86682	4.37861	"Animalia"	"Arthropoda"	"Insecta"
"39311"	1311477	"Vespa velutina"	50.75736	3.63698	"Animalia"	"Arthropoda"	"Insecta"
"39312"	1311477	"Vespa velutina"	51.18062	4.51693	"Animalia"	"Arthropoda"	"Insecta"
"39313"	1311477	"Vespa velutina"	51.06572	5.06458	"Animalia"	"Arthropoda"	"Insecta"
"39314"	1311477	"Vespa velutina"	50.87802	4.76387	"Animalia"	"Arthropoda"	"Insecta"
"39315"	1311477	"Vespa velutina"	50.82251	3.62709	"Animalia"	"Arthropoda"	"Insecta"
"39316"	1311477	"Vespa velutina"	50.77645	3.52624	"Animalia"	"Arthropoda"	"Insecta"
"39317"	1311477	"Vespa velutina"	50.96521	3.96745	"Animalia"	"Arthropoda"	"Insecta"
"39318"	1311477	"Vespa velutina"	50.84613	3.22934	"Animalia"	"Arthropoda"	"Insecta"
"39319"	1311477	"Vespa velutina"	50.77027	4.52096	"Animalia"	"Arthropoda"	"Insecta"
"39320"	1311477	"Vespa velutina"	50.84019	3.33214	"Animalia"	"Arthropoda"	"Insecta"
"39321"	1311477	"Vespa velutina"	51.08289	5.27079	"Animalia"	"Arthropoda"	"Insecta"
